,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Way,Spend
4464,2,1,5,2,35.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4465,2,0,5,2,29.0,0,298.0,0.0,888.0,5.0,0.0,22,1191.0
4466,0,0,4,2,22.0,0,0.0,669.0,121.0,0.0,56.0,02,846.0
4467,0,1,6,2,22.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4468,0,0,5,0,22.0,0,0.0,509.0,2.0,8.0,74.0,00,593.0
4469,0,1,5,1,18.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4470,0,0,5,0,22.0,0,256.0,0.0,0.0,0.0,373.0,00,629.0
4472,2,1,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4473,2,1,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4474,2,0,5,2,34.0,0,2130.0,0.0,1.0,1.0,0.0,22,2132.0
4475,2,1,5,2,6.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4476,0,0,6,2,22.0,0,123.0,1.0,660.0,0.0,0.0,02,784.0
4477,0,1,6,2,31.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4478,1,0,0,2,31.0,0,588.0,1261.0,0.0,228.0,6.0,12,2083.0
4479,2,0,4,2,20.0,0,845.0,0.0,46.0,123.0,0.0,22,1014.0
4480,2,1,4,2,25.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4481,1,0,2,2,53.0,0,50.0,11552.0,0.0,2998.0,4334.0,12,18934.0
4482,1,0,2,0,32.0,0,0.0,225.0,0.0,3873.0,240.0,10,4338.0
4484,1,0,2,0,48.0,0,0.0,342.0,929.0,10887.0,0.0,10,12158.0
4485,1,0,0,2,37.0,0,223.0,9495.0,0.0,1318.0,1866.0,12,12902.0
4486,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4487,1,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4488,1,1,1,2,46.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
4490,0,0,5,2,22.0,0,0.0,0.0,0.0,778.0,0.0,02,778.0
4492,0,0,6,2,43.0,0,63.0,1339.0,9.0,253.0,42.0,02,1706.0
4493,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4494,1,0,4,0,36.0,0,13.0,1480.0,1.0,1439.0,1955.0,10,4888.0
4495,1,0,4,2,20.0,0,0.0,1131.0,3783.0,161.0,0.0,12,5075.0
4496,0,0,5,2,63.0,0,0.0,104.0,0.0,599.0,0.0,02,703.0
4497,0,0,5,2,50.0,0,138.0,706.0,0.0,18.0,40.0,02,902.0
4500,0,1,6,1,16.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4501,2,1,5,2,31.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4505,0,0,5,2,55.0,0,1028.0,18.0,0.0,0.0,0.0,02,1046.0
4506,0,0,5,2,18.0,0,211.0,594.0,2.0,493.0,62.0,02,1362.0
4509,0,0,6,2,44.0,0,22.0,1.0,0.0,864.0,0.0,02,887.0
4512,1,0,2,0,49.0,0,0.0,7762.0,2.0,0.0,98.0,10,7862.0
4513,0,1,6,0,22.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4514,0,0,5,0,21.0,0,564.0,9.0,0.0,0.0,30.0,00,603.0
4515,2,0,5,2,26.0,0,17.0,0.0,746.0,394.0,0.0,22,1157.0
4516,2,0,3,2,65.0,0,588.0,196.0,272.0,0.0,0.0,22,1056.0
4517,2,1,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4518,2,1,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4519,2,1,5,2,16.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4521,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4524,0,0,6,0,14.0,0,363.0,44.0,0.0,0.0,512.0,00,919.0
4526,0,0,5,2,22.0,0,0.0,0.0,0.0,19.0,785.0,02,804.0
4527,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4532,0,0,5,2,52.0,0,1.0,13.0,3.0,0.0,700.0,02,717.0
4534,1,1,1,0,59.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4535,1,0,1,2,21.0,0,12.0,1855.0,0.0,1381.0,358.0,12,3606.0
4536,1,0,1,2,25.0,0,21.0,2148.0,0.0,1966.0,12708.0,12,16843.0
4537,2,0,3,2,23.0,0,2260.0,0.0,152.0,106.0,60.0,22,2578.0
4538,1,1,4,0,36.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4539,0,0,4,2,38.0,0,161.0,3.0,0.0,624.0,0.0,02,788.0
4541,0,0,5,2,19.0,0,0.0,0.0,699.0,18.0,86.0,02,803.0
4542,0,0,5,2,30.0,0,148.0,0.0,0.0,619.0,34.0,02,801.0
4543,0,0,6,2,23.0,0,14.0,0.0,437.0,103.0,333.0,02,887.0
4544,0,0,6,2,55.0,0,330.0,114.0,0.0,2.0,0.0,02,446.0
4546,1,0,2,2,30.0,0,4531.0,212.0,10.0,157.0,12.0,12,4922.0
4547,0,0,5,2,39.0,0,12.0,8.0,0.0,4.0,753.0,02,777.0
4549,0,0,6,2,24.0,0,0.0,871.0,17.0,0.0,0.0,02,888.0
4551,0,0,6,0,24.0,0,0.0,0.0,0.0,734.0,21.0,00,755.0
4552,0,0,5,2,17.0,0,0.0,0.0,1875.0,142.0,2.0,02,2019.0
4553,0,0,4,2,17.0,0,0.0,775.0,0.0,13.0,0.0,02,788.0
4555,0,0,5,1,13.0,0,0.0,611.0,0.0,0.0,0.0,01,611.0
4556,1,0,2,0,35.0,0,0.0,1135.0,0.0,0.0,3880.0,10,5015.0
4557,2,0,5,2,32.0,0,654.0,0.0,655.0,0.0,0.0,22,1309.0
4558,2,1,5,2,18.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4559,0,0,5,2,21.0,0,529.0,8.0,89.0,21.0,0.0,02,647.0
4560,2,0,5,2,25.0,0,750.0,0.0,109.0,368.0,0.0,22,1227.0
4561,2,0,5,2,36.0,0,108.0,0.0,941.0,861.0,0.0,22,1910.0
4562,0,0,6,2,20.0,0,362.0,0.0,31.0,12.0,483.0,02,888.0
4563,0,0,6,0,22.0,0,126.0,3.0,0.0,1305.0,0.0,00,1434.0
4564,2,1,4,2,27.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4567,2,1,4,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4568,2,0,5,2,21.0,0,74.0,0.0,713.0,0.0,502.0,22,1289.0
4570,0,0,5,2,20.0,0,0.0,254.0,868.0,405.0,0.0,02,1527.0
4571,1,1,2,2,28.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4572,0,0,6,1,57.0,0,274.0,8.0,0.0,19.0,466.0,01,767.0
4573,0,0,6,0,10.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4575,1,1,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4576,1,1,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4578,0,1,6,0,31.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4579,0,1,6,0,15.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4581,0,0,5,2,18.0,0,0.0,0.0,31.0,2121.0,0.0,02,2152.0
4582,0,0,5,2,28.0,0,647.0,1.0,32.0,71.0,140.0,02,891.0
4583,0,1,6,2,40.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4584,0,0,6,1,32.0,0,8.0,690.0,3.0,5.0,0.0,01,706.0
4585,0,0,5,1,35.0,0,0.0,0.0,2.0,672.0,10.0,01,684.0
4586,0,0,6,2,52.0,0,0.0,837.0,1.0,2.0,8.0,02,848.0
4587,0,0,4,2,34.0,0,695.0,25.0,276.0,0.0,0.0,02,996.0
4588,0,1,6,2,46.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4589,0,0,5,0,23.0,0,62.0,0.0,0.0,1.0,2203.0,00,2266.0
4590,0,0,4,2,44.0,0,2.0,0.0,0.0,788.0,0.0,02,790.0
4591,0,0,5,0,59.0,0,460.0,139.0,0.0,1.0,0.0,00,600.0
4592,1,0,4,2,42.0,0,0.0,1330.0,0.0,2711.0,691.0,12,4732.0
4593,0,0,5,2,18.0,0,0.0,0.0,0.0,702.0,0.0,02,702.0
4594,2,0,3,2,29.0,0,3284.0,84.0,0.0,0.0,2.0,22,3370.0
4595,2,1,5,2,15.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4596,2,0,5,2,19.0,0,1301.0,0.0,31.0,1.0,0.0,22,1333.0
4597,0,1,6,1,49.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4598,2,1,5,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4599,1,0,1,0,36.0,1,1.0,10029.0,1.0,1679.0,27.0,10,11737.0
4600,0,1,6,0,59.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4601,0,1,6,0,24.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4602,2,1,5,2,4.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4603,2,1,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4604,2,0,5,2,24.0,0,261.0,0.0,780.0,0.0,0.0,22,1041.0
4605,2,0,5,0,31.0,0,725.0,0.0,747.0,0.0,0.0,20,1472.0
4606,2,0,5,2,23.0,0,197.0,76.0,5635.0,7.0,0.0,22,5915.0
4607,2,0,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4608,2,1,5,2,22.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4609,2,0,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4610,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4611,2,1,5,0,13.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4613,1,0,1,2,51.0,0,0.0,3571.0,106.0,0.0,0.0,12,3677.0
4615,2,1,5,0,3.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4616,2,0,5,2,4.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4618,2,0,5,2,24.0,0,623.0,0.0,501.0,304.0,776.0,22,2204.0
4619,2,1,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4620,0,0,5,2,31.0,0,210.0,20.0,0.0,1027.0,199.0,02,1456.0
4621,0,0,6,2,34.0,0,1242.0,444.0,0.0,22.0,0.0,02,1708.0
4622,0,0,6,0,20.0,0,0.0,0.0,847.0,0.0,0.0,00,847.0
4623,0,0,5,2,19.0,0,0.0,2077.0,0.0,0.0,0.0,02,2077.0
4625,2,0,5,2,35.0,0,988.0,0.0,830.0,2.0,0.0,22,1820.0
4627,0,1,6,2,36.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4630,1,0,0,0,58.0,0,0.0,3448.0,0.0,737.0,2193.0,10,6378.0
4631,1,0,0,2,56.0,0,153.0,1750.0,0.0,334.0,1539.0,12,3776.0
4632,0,1,6,1,27.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4633,0,1,6,2,25.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4634,0,1,6,1,39.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4635,2,0,5,2,43.0,0,11.0,0.0,1297.0,38.0,0.0,22,1346.0
4636,2,1,5,2,42.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4638,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4639,0,0,6,2,32.0,0,0.0,235.0,0.0,474.0,0.0,02,709.0
4641,0,1,6,2,61.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4642,2,0,3,2,64.0,0,2147.0,0.0,191.0,59.0,0.0,22,2397.0
4644,0,0,5,1,26.0,0,0.0,9.0,0.0,0.0,1376.0,01,1385.0
4645,1,0,1,0,35.0,0,87.0,1719.0,2750.0,0.0,79.0,10,4635.0
4646,0,0,4,2,43.0,0,957.0,0.0,1.0,0.0,39.0,02,997.0
4647,0,1,6,0,3.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4648,1,0,0,2,56.0,0,0.0,10.0,0.0,9319.0,1225.0,12,10554.0
4650,0,1,6,1,25.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4651,0,0,6,2,12.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4652,0,1,6,1,2.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4653,0,0,5,2,46.0,0,0.0,4.0,834.0,0.0,32.0,02,870.0
4654,0,0,5,2,32.0,0,2756.0,125.0,9.0,0.0,103.0,02,2993.0
4656,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4657,0,0,6,2,28.0,0,0.0,0.0,0.0,882.0,0.0,02,882.0
4659,0,0,6,2,11.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4662,0,0,6,2,24.0,0,530.0,0.0,0.0,0.0,179.0,02,709.0
4664,0,0,6,2,21.0,0,36.0,162.0,0.0,588.0,0.0,02,786.0
4665,0,0,4,2,38.0,0,0.0,1.0,0.0,786.0,0.0,02,787.0
4666,1,1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4668,0,0,5,1,22.0,0,479.0,34.0,0.0,29.0,4.0,01,546.0
4669,0,0,6,0,42.0,0,642.0,282.0,0.0,0.0,0.0,00,924.0
4671,1,1,2,2,52.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4672,0,1,6,2,43.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4673,0,0,5,2,30.0,0,1120.0,0.0,0.0,0.0,794.0,02,1914.0
4674,0,1,6,2,35.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4675,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4676,1,1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4677,0,0,5,2,46.0,0,819.0,31.0,0.0,49.0,2.0,02,901.0
4678,1,1,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4679,1,1,1,0,44.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4680,1,0,1,2,20.0,0,0.0,219.0,0.0,5.0,3283.0,12,3507.0
4681,2,0,5,2,35.0,0,1337.0,49.0,57.0,0.0,0.0,22,1443.0
4682,2,1,5,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4683,2,1,5,2,47.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4684,2,0,5,2,26.0,1,1033.0,172.0,26.0,0.0,518.0,22,1749.0
4685,0,1,6,0,24.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4686,0,0,5,2,23.0,0,0.0,0.0,2102.0,0.0,0.0,02,2102.0
4688,2,1,5,2,5.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4689,1,0,2,0,35.0,0,54.0,493.0,12.0,6691.0,253.0,10,7503.0
4690,2,0,5,2,18.0,0,1092.0,31.0,309.0,0.0,0.0,22,1432.0
4691,2,1,5,2,32.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4692,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4693,0,0,5,2,15.0,0,0.0,0.0,19.0,352.0,326.0,02,697.0
4694,0,0,5,1,18.0,0,648.0,19.0,0.0,0.0,4.0,01,671.0
4695,1,0,1,2,41.0,0,4.0,4619.0,0.0,251.0,213.0,12,5087.0
4696,0,0,6,0,36.0,0,0.0,0.0,0.0,474.0,12.0,00,486.0
4697,0,0,5,2,33.0,0,1042.0,50.0,0.0,9.0,0.0,02,1101.0
4698,0,0,4,0,41.0,0,4.0,737.0,0.0,51.0,0.0,00,792.0
4699,1,0,0,0,47.0,0,1904.0,18.0,0.0,89.0,4411.0,10,6422.0
4700,1,1,4,2,32.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4701,0,0,6,2,36.0,0,0.0,52.0,8.0,0.0,4160.0,02,4220.0
4702,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4703,0,1,6,1,34.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4704,0,0,6,2,24.0,0,5.0,1.0,7.0,0.0,895.0,02,908.0
4706,2,1,5,2,12.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4707,2,0,5,2,24.0,0,1157.0,0.0,0.0,131.0,0.0,22,1288.0
4708,2,0,5,2,35.0,0,1307.0,0.0,0.0,2.0,0.0,22,1309.0
4709,1,0,2,2,26.0,0,0.0,21.0,10424.0,1373.0,7218.0,12,19036.0
4710,1,0,2,0,39.0,0,10.0,199.0,0.0,6216.0,101.0,10,6526.0
4711,0,0,5,2,18.0,0,8.0,1.0,4.0,419.0,304.0,02,736.0
4712,0,0,6,2,23.0,0,0.0,381.0,142.0,0.0,261.0,02,784.0
4713,0,1,6,1,29.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4715,0,0,5,2,31.0,0,433.0,111.0,238.0,86.0,0.0,02,868.0
4716,2,0,4,2,49.0,0,1176.0,0.0,20.0,103.0,0.0,22,1299.0
4717,2,1,5,2,17.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4718,2,0,5,0,23.0,0,228.0,1451.0,912.0,3.0,0.0,20,2594.0
4719,0,1,6,0,15.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4721,2,0,5,1,30.0,1,600.0,31.0,1.0,659.0,191.0,21,1482.0
4722,2,1,5,2,42.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4723,0,0,5,0,21.0,0,639.0,0.0,0.0,0.0,0.0,00,639.0
4724,1,1,2,0,41.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4725,1,1,2,2,14.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4726,1,0,2,0,27.0,0,0.0,867.0,0.0,20.0,1371.0,10,2258.0
4729,1,0,2,2,54.0,0,0.0,8246.0,0.0,56.0,118.0,12,8420.0
4732,1,0,0,0,22.0,0,1961.0,82.0,0.0,3025.0,2406.0,10,7474.0
4734,1,0,4,0,26.0,0,606.0,1080.0,0.0,2011.0,0.0,10,3697.0
4735,0,0,5,0,36.0,0,0.0,1808.0,0.0,344.0,0.0,00,2152.0
4737,0,0,5,1,56.0,0,1309.0,0.0,69.0,1.0,0.0,01,1379.0
4739,0,0,6,2,10.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4740,0,1,6,1,14.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4741,2,1,5,0,27.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4742,2,0,5,2,35.0,0,4608.0,0.0,926.0,382.0,0.0,22,5916.0
4743,0,0,6,2,13.0,0,0.0,0.0,60.0,1.0,5147.0,02,5208.0
4745,0,1,6,2,22.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4746,1,1,4,2,29.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4747,1,0,4,2,32.0,0,8151.0,2052.0,1919.0,7352.0,754.0,12,20228.0
4748,0,0,5,2,20.0,0,0.0,15.0,455.0,95.0,0.0,02,565.0
4750,0,0,5,0,22.0,0,0.0,0.0,0.0,1600.0,168.0,00,1768.0
4751,1,0,1,2,39.0,0,3926.0,2030.0,0.0,1483.0,611.0,12,8050.0
4752,1,0,1,2,19.0,0,0.0,3750.0,0.0,0.0,41.0,12,3791.0
4754,0,1,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4756,0,1,6,2,7.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4757,0,0,4,1,32.0,0,793.0,0.0,0.0,0.0,0.0,01,793.0
4759,0,0,5,0,18.0,0,1471.0,59.0,95.0,1109.0,330.0,00,3064.0
4760,1,0,2,0,49.0,1,9.0,179.0,0.0,3.0,7865.0,10,8056.0
4761,2,1,5,2,61.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4762,0,1,6,0,7.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4763,0,0,6,2,25.0,0,0.0,181.0,671.0,0.0,0.0,02,852.0
4764,0,0,5,0,51.0,0,6.0,0.0,706.0,0.0,0.0,00,712.0
4765,1,1,4,2,56.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4768,0,1,6,2,29.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4770,0,0,6,1,47.0,0,83.0,1.0,0.0,654.0,3.0,01,741.0
4771,1,0,1,2,25.0,0,0.0,3.0,0.0,763.0,3541.0,12,4307.0
4772,1,0,1,2,28.0,0,29.0,394.0,0.0,712.0,4360.0,12,5495.0
4773,1,0,1,2,32.0,0,0.0,419.0,0.0,1984.0,521.0,12,2924.0
4774,1,1,2,0,56.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4775,1,1,2,0,25.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4776,1,1,2,2,13.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4777,1,1,2,2,41.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4778,1,1,2,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4779,2,1,5,2,25.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4780,2,1,5,2,11.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4781,2,0,4,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4782,0,0,5,2,24.0,0,0.0,464.0,321.0,0.0,90.0,02,875.0
4784,0,0,5,0,29.0,0,0.0,0.0,22.0,738.0,0.0,00,760.0
4785,1,1,2,0,59.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4786,0,0,6,2,31.0,0,0.0,679.0,0.0,0.0,213.0,02,892.0
4787,0,0,5,2,16.0,0,43.0,0.0,0.0,1893.0,119.0,02,2055.0
4788,2,0,5,2,65.0,0,56.0,0.0,1081.0,21.0,0.0,22,1158.0
4789,2,0,5,2,21.0,0,0.0,1.0,2832.0,0.0,0.0,22,2833.0
4790,0,1,6,2,27.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4792,0,0,6,2,42.0,0,5049.0,477.0,0.0,0.0,0.0,02,5526.0
4793,0,0,6,0,36.0,0,0.0,0.0,846.0,0.0,0.0,00,846.0
4794,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4796,0,0,5,0,19.0,0,107.0,0.0,505.0,48.0,0.0,00,660.0
4797,0,0,5,2,26.0,0,0.0,910.0,13.0,10.0,15.0,02,948.0
4798,0,1,6,0,19.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4799,0,0,5,2,26.0,0,1528.0,1.0,0.0,0.0,0.0,02,1529.0
4800,0,0,5,2,35.0,0,0.0,116.0,51.0,0.0,701.0,02,868.0
4801,0,0,5,0,24.0,0,0.0,0.0,0.0,704.0,0.0,00,704.0
4803,1,0,0,0,40.0,0,0.0,3815.0,0.0,322.0,0.0,10,4137.0
4804,0,1,6,1,23.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
4805,2,0,5,2,4.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4806,2,0,5,2,20.0,0,859.0,3.0,0.0,939.0,0.0,22,1801.0
4807,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4809,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4810,0,0,5,0,26.0,0,7.0,751.0,0.0,38.0,0.0,00,796.0
4811,0,0,5,2,13.0,0,0.0,63.0,54.0,20.0,916.0,02,1053.0
4812,0,1,6,2,16.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4813,2,1,5,2,14.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4814,1,0,1,2,40.0,0,0.0,553.0,10.0,2787.0,52.0,12,3402.0
4815,2,0,4,2,34.0,1,38.0,0.0,606.0,0.0,404.0,22,1048.0
4816,1,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4817,1,0,1,2,29.0,0,0.0,4198.0,227.0,1.0,1415.0,12,5841.0
4821,2,1,3,0,41.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4822,2,1,5,0,16.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
4823,2,0,5,0,39.0,0,98.0,0.0,125.0,0.0,1082.0,20,1305.0
4824,0,1,4,2,30.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4825,0,0,4,2,40.0,0,151.0,0.0,713.0,0.0,0.0,02,864.0
4826,0,0,5,2,63.0,0,0.0,281.0,94.0,0.0,270.0,02,645.0
4827,2,0,3,2,32.0,0,382.0,0.0,477.0,22.0,2.0,22,883.0
4828,0,0,5,2,47.0,0,1.0,17.0,0.0,1069.0,0.0,02,1087.0
4829,0,0,5,0,23.0,0,0.0,306.0,392.0,9.0,13.0,00,720.0
4830,0,0,5,2,23.0,0,0.0,7.0,0.0,190.0,501.0,02,698.0
4831,2,1,5,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4832,1,1,2,0,44.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4833,1,0,2,2,29.0,0,6.0,5.0,0.0,6235.0,434.0,12,6680.0
4834,0,0,6,2,21.0,0,582.0,0.0,0.0,148.0,53.0,02,783.0
4835,0,0,4,2,23.0,0,576.0,207.0,0.0,0.0,9.0,02,792.0
4836,1,0,1,2,26.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
4837,1,1,2,0,47.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4840,0,1,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4841,0,0,6,2,25.0,0,322.0,0.0,81.0,3.0,298.0,02,704.0
4842,0,0,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4843,2,0,4,2,29.0,0,523.0,0.0,21.0,4.0,811.0,22,1359.0
4844,0,0,5,2,21.0,0,41.0,651.0,2.0,29.0,0.0,02,723.0
4846,0,0,6,2,34.0,0,0.0,160.0,0.0,611.0,44.0,02,815.0
4847,0,1,6,2,9.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4848,0,1,6,2,12.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4849,0,0,5,2,13.0,0,0.0,0.0,0.0,0.0,1513.0,02,1513.0
4850,2,1,5,2,27.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
4851,1,0,2,2,34.0,0,0.0,914.0,0.0,2433.0,647.0,12,3994.0
4852,1,1,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
4853,1,1,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
4854,0,1,6,2,43.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4855,0,1,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4857,2,0,5,2,45.0,0,878.0,0.0,430.0,0.0,0.0,22,1308.0
4860,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4862,0,0,5,2,22.0,0,261.0,0.0,0.0,107.0,1132.0,02,1500.0
4863,0,0,6,2,2.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
4865,0,1,6,0,28.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
4866,0,0,5,1,60.0,0,0.0,0.0,789.0,283.0,3.0,01,1075.0
4867,0,0,6,1,48.0,0,0.0,2.0,72.0,554.0,143.0,01,771.0
